PU_ID,PU_Lat,PU_Lon,Number_of_genera,Country,Ecoregion,Management,Habitat,Observer,Depth,Coralcover,SSTRateofRise,PARmax,Calcite,Dis_oxygen,mean.waveNRJ,Salinity_mean,andrello_reef_value,andrello_nutrients,mean.npp,TT_market_hrs,TT_pop_hrs,cumDHW,SST_Kurtosis,SST_Median,ChlorA_median,andrello_sediments,Current_vel_mean,Diff_attenuation,Grav_NP,Grav_NC,PH,SST_bimodality,SST_Skewness,ClimateStressModel,Netflow,Indegree,Outdegree,Retention,min_yr,max_yr,no_replicates
536,39.593242,-8.071418,16,Tanzania,East African Coral Coast,Restricted,Crest,Tim,1,34,0.016541064,53.44399834,0.0063955,4.719499826,3.109562397,35.082369,6,0.443250626,992.6535034,5.5,0.583333333,27.34354848,-1.006788467,27.53,0.875536323,1.9250983,0.518956,0.161499999,0.000794152,24.83690485,8.21050024,0.514220455,-0.159131783,0.50545001,-0.359303885,146.75,30,23.25,2007,2007,2
645,32.900793,-25.940252,11,Mozambique,Delagoa,Restricted,n/a,Carlos,2,39,0.007330051,54.80400085,0.003188,4.81099987,0.368997484,35.244148,638,2.310984373,1193.751099,1.416666667,0.5,33.60373992,-1.257245643,27.36,1.43711704,1534.361938,0.055318,0.182999998,0.10544218,165.9900751,8.243000031,0.578303526,0.090885809,0.091600001,0.008435663,12.75,13.25,579,2005,2005,1
647,32.923251,-25.960556,11,Mozambique,Delagoa,Restricted,n/a,Carlos,8,43,0.008484018,55.47400093,0.0019585,4.811499834,0.368997484,35.2314185,2432,0.986760199,1193.751099,1.416666667,0.5,31.83969741,-1.255288981,27.36,1.799050659,271.9873047,0.0675495,0.147,0.10544218,165.9900751,8.243000031,0.578124946,0.095289426,0.081799999,0.008435663,12.75,13.25,579,2005,2005,1
647,32.923251,-25.960556,18,Mozambique,Delagoa,Restricted,n/a,Tim,15,43,0.008484018,55.47400093,0.0019585,4.811499834,0.368997484,35.2314185,2432,0.986760199,1193.751099,1.416666667,0.5,31.83969741,-1.255288981,27.36,1.799050659,271.9873047,0.0675495,0.147,0.10544218,165.9900751,8.243000031,0.578124946,0.095289426,0.081799999,0.008435663,12.75,13.25,579,2009,2009,2
648,32.900793,-25.980856,15,Mozambique,Delagoa,Restricted,Lagoon/Back reef,Tim,2,39,0.007197652,54.80400085,0.003188,4.81099987,0.167394876,35.244148,1294,1.399734616,1180.78479,1.416666667,0.5,33.74522224,-1.254756506,27.36,2.222433209,597.1905518,0.055318,0.182999998,0.10544218,165.9900751,8.243000031,0.577320519,0.089349922,0.098450001,0.008435663,12.75,13.25,579,2009,2009,1
648,32.900793,-25.980856,16,Mozambique,Delagoa,UnfishedHigh,Crest,Nyawira,2,39,0.007197652,54.80400085,0.003188,4.81099987,0.167394876,35.244148,1294,1.399734616,1180.78479,1.416666667,0.5,33.74522224,-1.254756506,27.36,2.222433209,597.1905518,0.055318,0.182999998,0.10544218,165.9900751,8.243000031,0.577320519,0.089349922,0.098450001,0.008435663,12.75,13.25,579,2009,2009,1
648,32.900793,-25.980856,16,Mozambique,Delagoa,UnfishedHigh,Crest,Tim,2,39,0.007197652,54.80400085,0.003188,4.81099987,0.167394876,35.244148,1294,1.399734616,1180.78479,1.416666667,0.5,33.74522224,-1.254756506,27.36,2.222433209,597.1905518,0.055318,0.182999998,0.10544218,165.9900751,8.243000031,0.577320519,0.089349922,0.098450001,0.008435663,12.75,13.25,579,2009,2009,2
648,32.900793,-25.980856,12,Mozambique,Delagoa,UnfishedHigh,Lagoon/Back reef,Nyawira,2,39,0.007197652,54.80400085,0.003188,4.81099987,0.167394876,35.244148,1294,1.399734616,1180.78479,1.416666667,0.5,33.74522224,-1.254756506,27.36,2.222433209,597.1905518,0.055318,0.182999998,0.10544218,165.9900751,8.243000031,0.577320519,0.089349922,0.098450001,0.008435663,12.75,13.25,579,2009,2009,1
648,32.900793,-25.980856,12,Mozambique,Delagoa,UnfishedHigh,Lagoon/Back reef,Tim,2,39,0.007197652,54.80400085,0.003188,4.81099987,0.167394876,35.244148,1294,1.399734616,1180.78479,1.416666667,0.5,33.74522224,-1.254756506,27.36,2.222433209,597.1905518,0.055318,0.182999998,0.10544218,165.9900751,8.243000031,0.577320519,0.089349922,0.098450001,0.008435663,12.75,13.25,579,2009,2009,1
657,39.413579,-6.029854,19,Tanzania,East African Coral Coast,Fished,n/a,Ussi,4,31,0.014635616,53.36800003,0.000411,4.763000011,7.763746262,35.17709,731,0.886334479,1056.633057,0.616666667,0.216666667,29.13835007,-0.958104199,27.37,0.29702276,28.52023315,0.717365,0.101000004,1.045660451,1.833292604,8.213999748,0.494517676,-0.100558768,0.675774992,0.503221589,107.25,105.25,0.25,2010,2010,1
657,39.413579,-6.029854,18,Tanzania,East African Coral Coast,Fished,n/a,Ussi,2,31,0.014635616,53.36800003,0.000411,4.763000011,7.763746262,35.17709,731,0.886334479,1056.633057,0.616666667,0.216666667,29.13835007,-0.958104199,27.37,0.29702276,28.52023315,0.717365,0.101000004,1.045660451,1.833292604,8.213999748,0.494517676,-0.100558768,0.675774992,0.503221589,107.25,105.25,0.25,2010,2010,1
693,39.391121,-5.78249,10,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,5,30,0.015675799,52.99200058,0.037043002,4.757999897,5.885770798,35.099083,1156,1.507333875,958.4956665,0.95,0.55,30.65666663,-0.940944229,27.3625,0.225573674,26.06867981,0.716784,0.072999999,0.004943979,0.779116757,8.215000153,0.490512339,-0.101724425,0.655600011,-0.309514108,77,65.25,147.5,2018,2018,2
697,39.391121,-5.804983,22,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,9.166666667,30,0.015598935,52.99200058,0.037043002,4.757999897,5.285147667,35.099083,1156,1.507333875,968.1000977,0.95,0.55,30.02105583,-0.942581007,27.36,0.217308067,26.06867981,0.716784,0.072999999,0.004943979,0.779116757,8.215000153,0.490768897,-0.100364501,0.683050007,-0.309514108,77,65.25,147.5,2010,2018,3
700,39.391121,-5.827474,14,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,6.166666667,31,0.01546411,53.46000099,0.018598001,4.759000063,5.285147667,35.1000845,3015,1.934588909,968.1000977,1.316666667,0.316666667,29.53800855,-0.943983728,27.36,0.239738718,40.9178772,0.7188815,0.076499999,0.015549589,0.407398356,8.215000153,0.49096003,-0.098882409,0.710500002,-0.342014589,113.5,62.75,302.25,2018,2018,3
700,39.391121,-5.827474,35,Tanzania,East African Coral Coast,Fished,Lagoon/Back reef,Ussi,2.5,31,0.01546411,53.46000099,0.018598001,4.759000063,5.285147667,35.1000845,3015,1.934588909,968.1000977,1.316666667,0.316666667,29.53800855,-0.943983728,27.36,0.239738718,40.9178772,0.7188815,0.076499999,0.015549589,0.407398356,8.215000153,0.49096003,-0.098882409,0.710500002,-0.342014589,113.5,62.75,302.25,2010,2010,1
700,39.391121,-5.827474,22,Tanzania,East African Coral Coast,Restricted,Lagoon/Back reef,Emily,16,31,0.01546411,53.46000099,0.018598001,4.759000063,5.285147667,35.1000845,3015,1.934588909,968.1000977,1.316666667,0.316666667,29.53800855,-0.943983728,27.36,0.239738718,40.9178772,0.7188815,0.076499999,0.015549589,0.407398356,8.215000153,0.49096003,-0.098882409,0.710500002,-0.342014589,113.5,62.75,302.25,2017,2017,1
701,39.413579,-5.827474,16,Tanzania,East African Coral Coast,Restricted,Slope,Emily,10,32,0.015613151,53.98350048,0.0093565,4.759000063,6.679148674,35.144927,2272,1.417534828,932.513916,1.316666667,0.316666667,30.08873557,-0.944485839,27.36,0.225931138,27.54375458,0.54714225,0.071749998,0.015549589,0.407398356,8.21449995,0.49099356,-0.097980414,0.64835,-0.342014589,113.5,62.75,302.25,2017,2017,2
704,39.391121,-5.849964,20,Tanzania,East African Coral Coast,Restricted,Lagoon/Back reef,Nyawira,12,32,0.015344658,53.9280014,0.000153,4.760000229,4.962214947,35.101086,3015,1.934588909,1012.075867,1.316666667,0.316666667,29.18217788,-0.945922593,27.355,0.247197703,40.9178772,0.720979,0.079999998,0.015549589,0.407398356,8.215000153,0.491358351,-0.098205381,0.683050007,-0.342014589,113.5,62.75,302.25,2018,2018,2
704,39.391121,-5.849964,16,Tanzania,East African Coral Coast,Restricted,Lagoon/Back reef,Emily,11,32,0.015344658,53.9280014,0.000153,4.760000229,4.962214947,35.101086,3015,1.934588909,1012.075867,1.316666667,0.316666667,29.18217788,-0.945922593,27.355,0.247197703,40.9178772,0.720979,0.079999998,0.015549589,0.407398356,8.215000153,0.491358351,-0.098205381,0.683050007,-0.342014589,113.5,62.75,302.25,2017,2017,1
704,39.391121,-5.849964,23,Tanzania,East African Coral Coast,Restricted,Lagoon/Back reef,Nyawira,11,32,0.015344658,53.9280014,0.000153,4.760000229,4.962214947,35.101086,3015,1.934588909,1012.075867,1.316666667,0.316666667,29.18217788,-0.945922593,27.355,0.247197703,40.9178772,0.720979,0.079999998,0.015549589,0.407398356,8.215000153,0.491358351,-0.098205381,0.683050007,-0.342014589,113.5,62.75,302.25,2017,2017,1
704,39.391121,-5.849964,17,Tanzania,East African Coral Coast,Restricted,Slope,Emily,9,32,0.015344658,53.9280014,0.000153,4.760000229,4.962214947,35.101086,3015,1.934588909,1012.075867,1.316666667,0.316666667,29.18217788,-0.945922593,27.355,0.247197703,40.9178772,0.720979,0.079999998,0.015549589,0.407398356,8.215000153,0.491358351,-0.098205381,0.683050007,-0.342014589,113.5,62.75,302.25,2017,2017,1
704,39.391121,-5.849964,14,Tanzania,East African Coral Coast,Restricted,Slope,Nyawira,9,32,0.015344658,53.9280014,0.000153,4.760000229,4.962214947,35.101086,3015,1.934588909,1012.075867,1.316666667,0.316666667,29.18217788,-0.945922593,27.355,0.247197703,40.9178772,0.720979,0.079999998,0.015549589,0.407398356,8.215000153,0.491358351,-0.098205381,0.683050007,-0.342014589,113.5,62.75,302.25,2017,2017,1
758,39.817821,-3.890255,18,Kenya,East African Coral Coast,UnfishedLow,n/a,Tim,4,17,0.015787947,55.60100174,0.000136,4.676000118,10.31988811,35.153126,312,2.264333487,1000.519043,0.45,0.016666667,16.24752953,-0.849206281,27.07,0.215949595,216.7743835,0.870413,0.071000002,2607.128418,1133.895355,8.210000038,0.464797094,0.004429958,0.724550009,-0.011119516,67.5,37.75,109,2009,2009,1
760,39.772905,-3.935367,24,Kenya,East African Coral Coast,UnfishedLow,Flat,Tim,2,22,0.015624658,55.34999847,0.000156,4.679999828,10.27894688,35.278084,890,1.840767503,953.8275757,0.45,0.016666667,15.95506586,-0.84780468,27.075,0.222473808,752.852417,0.671716,0.066,2607.128418,1133.895355,8.211000443,0.464503661,0.006272696,0.710799992,0.685172509,28,76.5,0.5,2014,2014,1
760,39.772905,-3.935367,20,Kenya,East African Coral Coast,UnfishedLow,Flat,Emily,2,22,0.015624658,55.34999847,0.000156,4.679999828,10.27894688,35.278084,890,1.840767503,953.8275757,0.45,0.016666667,15.95506586,-0.84780468,27.075,0.222473808,752.852417,0.671716,0.066,2607.128418,1133.895355,8.211000443,0.464503661,0.006272696,0.710799992,0.685172509,28,76.5,0.5,2009,2012,2
760,39.772905,-3.935367,20,Kenya,East African Coral Coast,UnfishedLow,Flat,Tim,1.5,22,0.015624658,55.34999847,0.000156,4.679999828,10.27894688,35.278084,890,1.840767503,953.8275757,0.45,0.016666667,15.95506586,-0.84780468,27.075,0.222473808,752.852417,0.671716,0.066,2607.128418,1133.895355,8.211000443,0.464503661,0.006272696,0.710799992,0.685172509,28,76.5,0.5,2013,2016,2
761,39.795363,-3.935367,20,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,13,17,0.015856445,55.34999847,0.000156,4.679999828,10.27944279,35.278084,890,1.840767503,953.8275757,0.45,0.016666667,16.13294209,-0.849021643,27.14,0.222473808,752.852417,0.671716,0.066,2607.128418,1133.895355,8.211000443,0.464755907,0.004101441,0.730499983,0.685172509,28,76.5,0.5,2014,2014,2
761,39.795363,-3.935367,16,Kenya,East African Coral Coast,Restricted,Slope,Tim,1.5,17,0.015856445,55.34999847,0.000156,4.679999828,10.27944279,35.278084,890,1.840767503,953.8275757,0.45,0.016666667,16.13294209,-0.849021643,27.14,0.222473808,752.852417,0.671716,0.066,2607.128418,1133.895355,8.211000443,0.464755907,0.004101441,0.730499983,0.685172509,28,76.5,0.5,2005,2009,2
762,39.772905,-3.957922,22,Kenya,East African Coral Coast,Fished,Lagoon/Back reef,Tim,1.5,17,0.01584589,55.34999847,0.000156,4.679999828,10.27894688,35.278084,890,1.840767503,953.8275757,0.433333333,0.066666667,16.13912789,-0.848863246,27.1325,0.222375758,752.852417,0.671716,0.066,7.722222921,1224.368339,8.211000443,0.464723022,0.004435579,0.661449999,0.685172509,28,76.5,0.5,2012,2012,1
763,39.750448,-3.980476,16,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Emily,2,25,0.015674658,55.34999847,0.000156,4.679999828,10.28095245,35.278084,140,0,956.8565063,0.433333333,0.066666667,16.1363164,-0.84941695,27.11,0.223573186,0,0.671716,0.066,7.722222921,1224.368339,8.211000443,0.464843328,0.004601033,0.636300027,0.685172509,28,76.5,0.5,2010,2010,1
763,39.750448,-3.980476,19,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Tim,1.921052632,25,0.015674658,55.34999847,0.000156,4.679999828,10.28095245,35.278084,140,0,956.8565063,0.433333333,0.066666667,16.1363164,-0.84941695,27.11,0.223573186,0,0.671716,0.066,7.722222921,1224.368339,8.211000443,0.464843328,0.004601033,0.636300027,0.685172509,28,76.5,0.5,1998,2018,19
763,39.750448,-3.980476,18,Kenya,East African Coral Coast,UnfishedHigh,Slope,Emily,15.5,25,0.015674658,55.34999847,0.000156,4.679999828,10.28095245,35.278084,140,0,956.8565063,0.433333333,0.066666667,16.1363164,-0.84941695,27.11,0.223573186,0,0.671716,0.066,7.722222921,1224.368339,8.211000443,0.464843328,0.004601033,0.636300027,0.685172509,28,76.5,0.5,2009,2010,2
763,39.750448,-3.980476,25,Kenya,East African Coral Coast,UnfishedHigh,Slope,Nyawira,12.5,25,0.015674658,55.34999847,0.000156,4.679999828,10.28095245,35.278084,140,0,956.8565063,0.433333333,0.066666667,16.1363164,-0.84941695,27.11,0.223573186,0,0.671716,0.066,7.722222921,1224.368339,8.211000443,0.464843328,0.004601033,0.636300027,0.685172509,28,76.5,0.5,2016,2017,2
763,39.750448,-3.980476,19,Kenya,East African Coral Coast,UnfishedHigh,Slope,Tim,6,25,0.015674658,55.34999847,0.000156,4.679999828,10.28095245,35.278084,140,0,956.8565063,0.433333333,0.066666667,16.1363164,-0.84941695,27.11,0.223573186,0,0.671716,0.066,7.722222921,1224.368339,8.211000443,0.464843328,0.004601033,0.636300027,0.685172509,28,76.5,0.5,2017,2017,1
796,40.154689,-3.235875,13,Kenya,East African Coral Coast,UnfishedHigh,Slope,Nyawira,8,33,0.019031963,54.53900146,0.001101,4.663000107,9.500039101,35.1768,1049,19.85012054,2109.495117,2.166666667,0.016666667,24.26019441,-0.770506969,26.97,2.090474725,38411.28125,0.878204,0.25,122.9993591,47.45538495,8.206999779,0.450376632,0.066618788,0.670650005,0.045208946,80.5,37.5,13.75,2016,2016,1
798,40.154689,-3.258448,18,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Nyawira,1.5,32,0.019126172,54.46199989,0.0014945,4.664000034,9.976595879,35.1734315,1049,19.85012054,2113.900635,2.166666667,0.016666667,23.46247597,-0.769020594,26.97,1.843407333,38411.28125,0.8713965,0.208499998,122.9993591,47.45538495,8.206999779,0.450091419,0.066865383,0.686374992,0.045208946,80.5,37.5,13.75,2016,2016,1
798,40.154689,-3.258448,21,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Tim,1.916666667,32,0.019126172,54.46199989,0.0014945,4.664000034,9.976595879,35.1734315,1049,19.85012054,2113.900635,2.166666667,0.016666667,23.46247597,-0.769020594,26.97,1.843407333,38411.28125,0.8713965,0.208499998,122.9993591,47.45538495,8.206999779,0.450091419,0.066865383,0.686374992,0.045208946,80.5,37.5,13.75,2005,2016,6
806,40.132232,-3.303591,17,Kenya,East African Coral Coast,Fished,Crest,Emily,2,21,0.018092246,54.38499832,0.001888,4.664999962,10.23132896,35.170063,708,9.778404236,1678.059448,2.166666667,0.016666667,22.28406058,-0.767234402,26.95,0.789841041,14436.89453,0.864589,0.166999996,122.9993591,47.45538495,8.206999779,0.449840089,0.06865556,0.724549979,0.467008986,51.25,39.75,20.75,2012,2012,1
813,40.019942,-3.348732,24,Kenya,East African Coral Coast,UnfishedHigh,n/a,Nyawira,12,25,0.015669521,54.33000183,0.000229,4.664999962,10.79399586,35.240696,1718,0.828634858,1332.088501,2,0.066666667,19.5861693,-0.760023644,26.9525,0.419671237,49.32561111,0.87431,0.097999997,1.905568812,55.38993722,8.208000183,0.44948728,0.084656573,0.779449999,0.524272218,33.25,84.75,11.25,2014,2014,1
814,40.0424,-3.348732,30,Kenya,East African Coral Coast,UnfishedHigh,n/a,Nyawira,12,27,0.016511416,54.33000183,0.000229,4.664999962,10.80757427,35.240696,846,2.275202751,1332.088501,2,0.066666667,20.30110894,-0.762287583,26.925,0.419671237,1139.583984,0.87431,0.097999997,1.905568812,55.38993722,8.208000183,0.44949512,0.078528168,0.774649993,0.524272218,33.25,84.75,11.25,2014,2014,1
819,40.019942,-3.371302,28,Kenya,East African Coral Coast,UnfishedHigh,n/a,Nyawira,11,25,0.015669521,54.33000183,0.000229,4.664999962,10.79399586,35.240696,1718,0.828634858,1332.088501,2,0.066666667,19.5861693,-0.760023644,26.92,0.376323149,49.32561111,0.87431,0.097999997,1.905568812,55.38993722,8.208000183,0.44948728,0.084656573,0.782100022,0.524272218,33.25,84.75,11.25,2014,2014,2
819,40.019942,-3.371302,17,Kenya,East African Coral Coast,UnfishedHigh,Lagoon/Back reef,Tim,2,25,0.015669521,54.33000183,0.000229,4.664999962,10.79399586,35.240696,1718,0.828634858,1332.088501,2,0.066666667,19.5861693,-0.760023644,26.92,0.376323149,49.32561111,0.87431,0.097999997,1.905568812,55.38993722,8.208000183,0.44948728,0.084656573,0.782100022,0.524272218,33.25,84.75,11.25,1998,2009,5
822,39.997484,-3.393871,15,Kenya,East African Coral Coast,UnfishedHigh,n/a,Nyawira,2,23,0.015346918,54.48450089,0.000228,4.667500019,10.80558109,35.2016295,1026,0.622741342,1365.146729,1.766666667,0.016666667,17.97892987,-0.760741325,27.11,0.377848335,22.42697716,0.8784165,0.197000001,9.370038986,71.38467118,8.208000183,0.449785813,0.086676726,0.738975003,0.524272218,33.25,84.75,11.25,2016,2016,1
822,39.997484,-3.393871,20,Kenya,East African Coral Coast,UnfishedHigh,n/a,Tim,1.75,23,0.015346918,54.48450089,0.000228,4.667500019,10.80558109,35.2016295,1026,0.622741342,1365.146729,1.766666667,0.016666667,17.97892987,-0.760741325,27.11,0.377848335,22.42697716,0.8784165,0.197000001,9.370038986,71.38467118,8.208000183,0.449785813,0.086676726,0.738975003,0.524272218,33.25,84.75,11.25,2016,2016,2
826,39.6157,-4.228531,11,Kenya,East African Coral Coast,Restricted,n/a,Nyawira,1,23,0.014925514,54.01800156,0.000274,4.688000202,9.12398243,35.204185,1222,1.078082919,1117.63501,0.45,0.016666667,18.27691739,-0.841485575,27.13,0.303273216,504.4998169,0.839372,0.104999997,40.12865829,1105.150605,8.211999893,0.463126292,0.000723785,0.679450005,0.773113868,82,54.5,20.25,2012,2012,1
828,39.6157,-4.251077,7,Kenya,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Emily,2,19,0.015012842,54.09250069,0.0002145,4.690000057,9.054541588,35.2347735,1222,1.078082919,1105.270142,0.45,0.016666667,18.6066602,-0.840708653,27.14,0.280838452,504.4998169,0.6859545,0.09,40.12865829,1105.150605,8.211999893,0.462961379,-0.002030701,0.684599996,0.773113868,82,54.5,20.25,2009,2009,2
828,39.6157,-4.251077,16,Kenya,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Nyawira,2,19,0.015012842,54.09250069,0.0002145,4.690000057,9.054541588,35.2347735,1222,1.078082919,1105.270142,0.45,0.016666667,18.6066602,-0.840708653,27.14,0.280838452,504.4998169,0.6859545,0.09,40.12865829,1105.150605,8.211999893,0.462961379,-0.002030701,0.684599996,0.773113868,82,54.5,20.25,2011,2011,2
832,39.570784,-4.318713,16,Kenya,East African Coral Coast,Restricted,Lagoon/Back reef,Nyawira,1.25,20,0.015046575,54.16699982,0.000155,4.691999912,9.019123077,35.2500675,1611,0.673597217,1082.196411,0.783333333,0.15,19.10884687,-0.83146022,27.16,0.275407076,260.5769958,NA,0.075000003,1.487736504,365.1209553,8.211999893,0.461011684,-0.007509097,0.782400012,0.773113868,82,54.5,20.25,2015,2020,2
832,39.570784,-4.318713,19,Kenya,East African Coral Coast,Restricted,Lagoon/Back reef,Tim,2,20,0.015046575,54.16699982,0.000155,4.691999912,9.019123077,35.2500675,1611,0.673597217,1082.196411,0.783333333,0.15,19.10884687,-0.83146022,27.16,0.275407076,260.5769958,NA,0.075000003,1.487736504,365.1209553,8.211999893,0.461011684,-0.007509097,0.782400012,0.773113868,82,54.5,20.25,2005,2009,3
833,39.593242,-4.318713,28,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,9,25,0.015274591,54.16699982,0.000155,4.691999912,9.019123077,35.265362,1611,0.673597217,1082.196411,0.783333333,0.15,18.71900714,-0.834692691,27.16,0.275407076,260.5769958,0.532537,0.075000003,1.487736504,365.1209553,8.211999893,0.461715967,-0.009574874,0.729950011,0.773113868,82,54.5,20.25,2014,2014,1
833,39.593242,-4.318713,16,Kenya,East African Coral Coast,UnfishedLow,Lagoon/Back reef,Nyawira,2,25,0.015274591,54.16699982,0.000155,4.691999912,9.019123077,35.265362,1611,0.673597217,1082.196411,0.783333333,0.15,18.71900714,-0.834692691,27.16,0.275407076,260.5769958,0.532537,0.075000003,1.487736504,365.1209553,8.211999893,0.461715967,-0.009574874,0.729950011,0.773113868,82,54.5,20.25,2011,2020,3
834,39.570784,-4.341257,25,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,9,20,0.015055299,53.91400146,0.000199,4.696000099,7.979698181,35.151711,1611,0.673597217,1063.326172,0.783333333,0.15,18.86975474,-0.830294733,27.16,0.273331918,260.5769958,0.824908,0.086000003,1.487736504,365.1209553,8.213000298,0.460790917,-0.010701809,0.780499995,0.773113868,82,54.5,20.25,2014,2014,1
836,39.570784,-4.3638,17,Kenya,East African Coral Coast,Restricted,Lagoon/Back reef,Nyawira,1.5,21,0.01546771,53.91400146,0.000199,4.696000099,7.979698181,35.151711,1202,0.637891233,1063.326172,0.783333333,0.15,19.49731589,-0.828947737,27.16,0.368245512,178.8770447,0.824908,0.086000003,1.487736504,365.1209553,8.213000298,0.460540398,-0.01382537,0.778599977,0.773113868,82,54.5,20.25,2014,2014,1
839,39.548327,-4.408884,21,Kenya,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,2,22,0.015793488,54.01950073,0.0001965,4.697999954,0.146923587,35.1938995,1202,0.637891233,1007.637939,0.883333333,0.016666667,20.43484996,-0.82755463,27.18,0.282667883,178.8770447,0.7778615,0.085000001,37.25080109,286.8524012,8.213000298,0.460302575,-0.01777339,0.708350003,0.335240316,97.25,44.75,1.25,2014,2014,1
839,39.548327,-4.408884,20,Kenya,East African Coral Coast,Restricted,Lagoon/Back reef,Nyawira,2,22,0.015793488,54.01950073,0.0001965,4.697999954,0.146923587,35.1938995,1202,0.637891233,1007.637939,0.883333333,0.016666667,20.43484996,-0.82755463,27.18,0.282667883,178.8770447,0.7778615,0.085000001,37.25080109,286.8524012,8.213000298,0.460302575,-0.01777339,0.708350003,0.335240316,97.25,44.75,1.25,2014,2014,1
840,39.570784,-4.408884,29,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,11.5,22,0.015793488,54.01950073,0.0001965,4.697999954,7.965394497,35.1938995,1202,0.637891233,1007.637939,1.1,0.266666667,20.43484996,-0.82755463,27.17333333,0.308771901,178.8770447,0.7778615,0.085000001,0.003871779,183.3471411,8.213000298,0.460302575,-0.01777339,0.692200005,0.335240316,97.25,44.75,1.25,2014,2014,2
840,39.570784,-4.408884,21,Kenya,East African Coral Coast,Restricted,Slope,Nyawira,2,22,0.015793488,54.01950073,0.0001965,4.697999954,7.965394497,35.1938995,1202,0.637891233,1007.637939,1.1,0.266666667,20.43484996,-0.82755463,27.17333333,0.308771901,178.8770447,0.7778615,0.085000001,0.003871779,183.3471411,8.213000298,0.460302575,-0.01777339,0.692200005,0.335240316,97.25,44.75,1.25,2014,2014,1
841,39.548327,-4.431425,27,Kenya,East African Coral Coast,Fished,Slope,Nyawira,14,23,0.01628643,54.125,0.000194,4.699999809,7.47867012,35.236088,137,0.63664186,1030.470459,0.883333333,0.016666667,21.1123188,-0.825916806,27.18,0.265999865,185.9753876,0.730815,0.083999999,37.25080109,286.8524012,8.213000298,0.460025157,-0.021597635,0.697449997,0.335240316,97.25,44.75,1.25,2015,2015,1
843,39.525869,-4.453966,18,Kenya,East African Coral Coast,Fished,Lagoon/Back reef,Emily,1,24,0.016385845,54.125,0.000194,4.699999809,7.47867012,35.236088,704,0.842480779,1030.470459,0.883333333,0.016666667,21.65517786,-0.810570682,27.18,0.332421176,288.9618835,0.730815,0.083999999,37.25080109,286.8524012,8.213000298,0.456849607,-0.023898021,0.738499999,0.335240316,97.25,44.75,1.25,2012,2012,1
848,39.480953,-4.499044,16,Kenya,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,4,28,0.016944337,55.66300011,0.0004115,4.701999903,6.954414845,35.1448345,106,0.84407407,987.0547485,1.2,0.183333333,22.34841852,-0.79840756,27.19,0.526260503,285.3511658,0.820881,0.096999999,16.84516646,155.5570726,8.213999748,0.454329011,-0.024014176,0.735599995,0.335240316,97.25,44.75,1.25,2014,2014,1
848,39.480953,-4.499044,14,Kenya,East African Coral Coast,Fished,Lagoon/Back reef,Nyawira,4.25,28,0.016944337,55.66300011,0.0004115,4.701999903,6.954414845,35.1448345,106,0.84407407,987.0547485,1.2,0.183333333,22.34841852,-0.79840756,27.19,0.526260503,285.3511658,0.820881,0.096999999,16.84516646,155.5570726,8.213999748,0.454329011,-0.024014176,0.735599995,0.335240316,97.25,44.75,1.25,2013,2020,2
848,39.480953,-4.499044,7,Kenya,East African Coral Coast,Fished,Lagoon/Back reef,Tim,2.5,28,0.016944337,55.66300011,0.0004115,4.701999903,6.954414845,35.1448345,106,0.84407407,987.0547485,1.2,0.183333333,22.34841852,-0.79840756,27.19,0.526260503,285.3511658,0.820881,0.096999999,16.84516646,155.5570726,8.213999748,0.454329011,-0.024014176,0.735599995,0.335240316,97.25,44.75,1.25,2010,2010,1
